Match ID,Competing Athlete,Competing Athlete ID,Opponent,Event,Method,Result,Weight,Stage,Year
42644,Janaina Lebre,13064,Emily FernandezEmily Fernandez,IBJJF GP,Ezekiel,W,64KG,SPF,2023
47534,Janaina Lebre,13064,Leticia Carvalho,LA Open,Kimura,W,64KG,RR,2024
47535,Janaina Lebre,13064,Elizabeth Exell,LA Open,Choke,W,64KG,RR,2024
47536,Janaina Lebre,13064,Jessika Bartoli,LA Open,Pts: 11x0,W,ABS,4F,2024
47538,Janaina Lebre,13064,Leticia Cardozo,LA Open,Pts: 5x0,W,ABS,SF,2024
47539,Janaina Lebre,13064,Melissa Cueto,LA Open,Pts: 5x2,W,ABS,F,2024
48166,Janaina Lebre,13064,Joanna Trindade,Pan American,Choke,W,64KG,4F,2024
48171,Janaina Lebre,13064,Suellen Souza,Pan American,Choke,W,64KG,SF,2024
48172,Janaina Lebre,13064,Sabrina GondimSabrina Gondim,Pan American,Referee Decision,W,64KG,F,2024
49105,Janaina Lebre,13064,Jaine FragosoJaine Fragoso,OC Open,Choke from back,W,64KG,F,2024
50599,Janaina Lebre,13064,Chaise Diekma,World Champ.,Americana,W,64KG,8F,2024
51107,Janaina Lebre,13064,Joanna Trindade,American Nats,Ezekiel,W,64KG,F,2024
51112,Janaina Lebre,13064,Joanna Trindade,American Nats,Choke from back,W,ABS,SF,2024
51114,Janaina Lebre,13064,Melissa Cueto,American Nats,Pts: 2x0,W,ABS,F,2024
52213,Janaina Lebre,13064,Renata Silva,SD SMO,Straight ankle lock,W,69KG,F,2024
52701,Janaina Lebre,13064,Beatrice Jin,JJ CON,Armbar,W,64KG,SF,2024
52703,Janaina Lebre,13064,Maria LuizaMaria Luiza,JJ CON,Arm in Ezekiel,W,64KG,F,2024
55416,Janaina Lebre,13064,Vitoria AssisVitoria Assis,IBJJF Crown,Choke from back,W,64KG,4F,2024
55421,Janaina Lebre,13064,Cassia MouraCassia Moura,IBJJF Crown,Pts: 9x2,W,64KG,SF,2024
56618,Janaina Lebre,13064,Randryely Souza,European Open,Bow and arrow,W,64KG,SF,2025
56620,Janaina Lebre,13064,Stephanie Faure,European Open,Pts: 6x2,W,64KG,F,2025
30553,Jansen Gomes,12506,Helton JoseHelton Jose,N. Orleans Open,"Pts: 0x0, Adv",L,ABS,4F,2022
31741,Jansen Gomes,12506,Leandro LoLeandro Lo,Pan American,Pts: 5x0,L,88KG,4F,2022
33031,Jansen Gomes,12506,Gustavo BatistaGustavo Batista,World Champ.,Pts: 2x0,L,88KG,8F,2022
33448,Jansen Gomes,12506,Izaak MichellIzaak Michell,WNX,Inside heel hook,L,ABS,SF,2022
36372,Jansen Gomes,12506,Fellipe AndrewFellipe Andrew,WP Qualifier,Pts: 2x1,L,85KG,F,2022
37302,Jansen Gomes,12506,Mason FowlerMason Fowler,European Open,Kneebar,L,ABS,4F,2023
37818,Jansen Gomes,12506,Uanderson FerreiraUanderson Ferreira,London Open,Pts: 4x2,L,88KG,SF,2023
38609,Jansen Gomes,12506,Gustavo BatistaGustavo Batista,Pan American,"Pts: 2x2, Adv",L,88KG,F,2023
50472,Jansen Gomes,12506,Gustavo BatistaGustavo Batista,World Champ.,Straight ankle lock,L,88KG,F,2024
30547,Jansen Gomes,12506,Augusto Maciel,N. Orleans Open,Pts: 6x0,W,94KG,4F,2022
30550,Jansen Gomes,12506,Lucas LisboaLucas Lisboa,N. Orleans Open,Referee Decision,W,94KG,SF,2022
30552,Jansen Gomes,12506,M. Fonseca,N. Orleans Open,Armbar,W,ABS,R1,2022
31733,Jansen Gomes,12506,Christian Yost,Pan American,Baseball bat choke,W,88KG,R1,2022
32111,Jansen Gomes,12506,Jared Vanderaa,Warrior Challenger,Kimura,W,ABS,R1,2022
32113,Jansen Gomes,12506,Erberth SantosErberth Santos,Warrior Challenger,Points,W,ABS,4F,2022
32116,Jansen Gomes,12506,Thiago Silva,Warrior Challenger,Points,W,ABS,SF,2022
32117,Jansen Gomes,12506,Austin BakerAustin Baker,Warrior Challenger,Pts: 5x0,W,ABS,F,2022
32650,Jansen Gomes,12506,Rodrigo TatuRodrigo Tatu,Chicago SPO,Armbar,W,88KG,SF,2022
32651,Jansen Gomes,12506,Rodrigo TatuRodrigo Tatu,Chicago SPO,Short choke,W,88KG,F,2022
32657,Jansen Gomes,12506,Helton JoseHelton Jose,Chicago SPO,Referee Decision,W,ABS,4F,2022
32660,Jansen Gomes,12506,Bryan Peterson,Chicago SPO,Bread cutter choke,W,ABS,SF,2022
32753,Jansen Gomes,12506,Andy VarelaAndy Varela,WNX,Armlock,W,ABS,R1,2022
33027,Jansen Gomes,12506,Joao CizeskiJoao Cizeski,World Champ.,RNC,W,88KG,R1,2022
34086,Jansen Gomes,12506,Lucas GualbertoLucas Gualberto,ADGS RJ,Pts: 3x0,W,85KG,R1,2022
34094,Jansen Gomes,12506,Lafayette Pinheiro,ADGS RJ,Pts: 6x1,W,85KG,8F,2022
34099,Jansen Gomes,12506,Uanderson FerreiraUanderson Ferreira,ADGS RJ,DQ,W,85KG,4F,2022
34101,Jansen Gomes,12506,Leon BritoLeon Brito,ADGS RJ,RNC,W,85KG,SF,2022
34102,Jansen Gomes,12506,Rafael PaganiniRafael Paganini,ADGS RJ,Pts: 5x0,W,85KG,F,2022
34230,Jansen Gomes,12506,Uilton Silva,Vitoria Open,RNC,W,88KG,SF,2022
34232,Jansen Gomes,12506,Bruno Tosto,Vitoria Open,Armbar,W,88KG,F,2022
34243,Jansen Gomes,12506,Alisson Oliveira,Vitoria Open,RNC,W,ABS,R1,2022
34246,Jansen Gomes,12506,Elder Gomes,Vitoria Open,RNC,W,ABS,4F,2022
34250,Jansen Gomes,12506,Gabriel HenriqueGabriel Henrique,Vitoria Open,Pts: 7x2,W,ABS,SF,2022
34251,Jansen Gomes,12506,Bruno Tosto,Vitoria Open,RNC,W,ABS,F,2022
34255,Jansen Gomes,12506,Pierpaolo Chiappe,Vitoria NGO,Pts: 6x0,W,85KG,SF,2022
34256,Jansen Gomes,12506,Gabriel Lima,Vitoria NGO,RNC,W,85KG,F,2022
34385,Jansen Gomes,12506,Servio TulioServio Tulio,Brasileiro NoGi,Pts: 2x0,W,85KG,4F,2022
34386,Jansen Gomes,12506,Luan CarvalhoLuan Carvalho,Brasileiro NoGi,Pts: 2x0,W,85KG,SF,2022
34388,Jansen Gomes,12506,Romualdo Lucas,Brasileiro NoGi,Pts: 6x0,W,85KG,F,2022
34531,Jansen Gomes,12506,Nata Lima,AJP SA Team,RNC,W,85KG,RR,2022
34538,Jansen Gomes,12506,Wesley Possamai,AJP SA Team,Pts: 6x2,W,85KG,RR,2022
34559,Jansen Gomes,12506,Alejander Mariano,AJP SA Team,Pts: 7x1,W,85KG,SF,2022
34572,Jansen Gomes,12506,Marcello Lemelle,AJP SA Team,Bow and arrow,W,85KG,F,2022
35886,Jansen Gomes,12506,Marcos MartinsMarcos Martins,BJJ Stars,Referee Decision,W,88KG,SPF,2022
36369,Jansen Gomes,12506,Joseph Ferreira,WP Qualifier,Pts: 9x0,W,85KG,4F,2022
36371,Jansen Gomes,12506,Lucas Giraud,WP Qualifier,Pts: 3x1,W,85KG,SF,2022
37287,Jansen Gomes,12506,Vinicius LessaVinicius Lessa,European Open,Choke from back,W,ABS,R1,2023
37296,Jansen Gomes,12506,Harryson PereiraHarryson Pereira,European Open,"Pts: 0x0, Adv",W,ABS,R2,2023
37369,Jansen Gomes,12506,Taylor Pearman,European Open,Pts: 7x0,W,88KG,R1,2023
37377,Jansen Gomes,12506,Matheus SpirandeliMatheus Spirandeli,European Open,Pts: 2x0,W,88KG,4F,2023
37382,Jansen Gomes,12506,Wellington LuisWellington Luis,European Open,Choke from back,W,88KG,SF,2023
37383,Jansen Gomes,12506,Pedro MachadoPedro Machado,European Open,Pts: 2x0,W,88KG,F,2023
37827,Jansen Gomes,12506,Andrew SoaresAndrew Soares,London Open,Choke from back,W,ABS,R1,2023
37834,Jansen Gomes,12506,Erick Souza,London Open,Submission,W,ABS,4F,2023
37836,Jansen Gomes,12506,Bradley Hill,London Open,Pts: 15x0,W,ABS,SF,2023
37838,Jansen Gomes,12506,Roberto JimenezRoberto Jimenez,London Open,Pts: 6x4,W,ABS,F,2023
38392,Jansen Gomes,12506,Tarik HopstockTarik Hopstock,ADGS LDN,Pts: 12x1,W,85KG,4F,2023
38396,Jansen Gomes,12506,Faris LamkademFaris Lamkadem,ADGS LDN,RNC,W,85KG,SF,2023
38398,Jansen Gomes,12506,A. Murtazaliev,ADGS LDN,Tarikoplata,W,85KG,F,2023
38593,Jansen Gomes,12506,Karol Kaina,Pan American,Short choke,W,88KG,R1,2023
38601,Jansen Gomes,12506,Bruno MatiasBruno Matias,Pan American,Triangle,W,88KG,8F,2023
38605,Jansen Gomes,12506,Enderson DiasEnderson Dias,Pan American,Pts: 2x0,W,88KG,4F,2023
38608,Jansen Gomes,12506,Ronaldo JuniorRonaldo Junior,Pan American,Referee Decision,W,88KG,SF,2023
39887,Jansen Gomes,12506,Vahid Vazirian,ADGS ABD,Pts: 18x0,W,85KG,4F,2023
39891,Jansen Gomes,12506,Hiago Lima,ADGS ABD,RNC,W,85KG,SF,2023
39893,Jansen Gomes,12506,Uanderson FerreiraUanderson Ferreira,ADGS ABD,Injury,W,85KG,F,2023
40493,Jansen Gomes,12506,Lucas Brito,World Champ.,Short choke,W,82KG,8F,2023
40499,Jansen Gomes,12506,Alexandre JesusAlexandre Jesus,World Champ.,Choke from back,W,82KG,4F,2023
40503,Jansen Gomes,12506,Tye RuotoloTye Ruotolo,World Champ.,Pts: 4x0,W,82KG,SF,2023
40505,Jansen Gomes,12506,Tainan DalpraTainan Dalpra,World Champ.,"Pts: 0x0, Adv",W,82KG,F,2023
42758,Jansen Gomes,12506,Gustavo BatistaGustavo Batista,BJJ Stars,Pts: 2x0,W,88KG,SPF,2023
46084,Jansen Gomes,12506,M. Abdulkadirov,FSA,Pts: 5x0,W,NA,SPF,2023
47339,Jansen Gomes,12506,Bruno LimaBruno Lima,ADXC 3,Referee Decision,W,84KG,SPF,2024
50454,Jansen Gomes,12506,Marlon Tanaka,World Champ.,Choke from back,W,88KG,R1,2024
50461,Jansen Gomes,12506,Austin OrandayAustin Oranday,World Champ.,Pts: 15x0,W,88KG,8F,2024
50468,Jansen Gomes,12506,Carlos Castro,World Champ.,Cachecol choke,W,88KG,4F,2024
50471,Jansen Gomes,12506,Ronaldo JuniorRonaldo Junior,World Champ.,Pts: 2x0,W,88KG,SF,2024
50540,Jansen Gomes,12506,Alexandre Manara,World Champ.,Kimura,W,ABS,R1,2024
50546,Jansen Gomes,12506,Anderson Kauan,World Champ.,Bow and arrow,W,ABS,8F,2024
50554,Jansen Gomes,12506,Gutemberg PereiraGutemberg Pereira,World Champ.,Pts: 9x2,W,ABS,4F,2024
50557,Jansen Gomes,12506,Meyram MaquineMeyram Maquine,World Champ.,Pts: 4x2,W,ABS,SF,2024
54425,Jansen Gomes,12506,Uanderson FerreiraUanderson Ferreira,ADXC 6,Referee Decision,W,NA,SPF,2024
55884,Jansen Gomes,12506,Fellipe AndrewFellipe Andrew,BJJ Stars 14,Pts: 2x0,W,88KG,SPF,2024
29002,Jasmine Rocha,13132,Brianna Ste-MarieBrianna Ste-Marie,ADCC EC Trials,Pts: 3x0,L,60KG,SF,2021
29004,Jasmine Rocha,13132,Fatima Kline,ADCC EC Trials,Pts: 3x0,L,60KG,3RD,2021
30479,Jasmine Rocha,13132,Mayssa BastosMayssa Bastos,ADCC BR2 Trials,RNC,L,60KG,SF,2022
31605,Jasmine Rocha,13132,Brianna Ste-MarieBrianna Ste-Marie,ADCC WC Trials,Pts: 3x0,L,60KG,F,2022
35727,Jasmine Rocha,13132,Anna RodriguesAnna Rodrigues,NoGi Pan,Pts: 3x0,L,61KG,SF,2022
37034,Jasmine Rocha,13132,Tammi MusumeciTammi Musumeci,NoGi Worlds,RNC,L,56KG,F,2022
40216,Jasmine Rocha,13132,Morgan BlackMorgan Black,ADCC Denver,Referee Decision,L,60KG,F,2023
40232,Jasmine Rocha,13132,H. Crevar,ADCC Denver,Inside heel hook,L,ABS,F,2023
42251,Jasmine Rocha,13132,Ffion DaviesFfion Davies,WNO 19,Referee Decision,L,57KG,SPF,2023
43953,Jasmine Rocha,13132,Alex EnriquezAlex Enriquez,ADCC ECTrials,Referee Decision,L,55KG,F,2023
47859,Jasmine Rocha,13132,Anna RodriguesAnna Rodrigues,ADCC BRA2,Referee Decision,L,55KG,SF,2024
52554,Jasmine Rocha,13132,Adele FornarinoAdele Fornarino,ADCC,Armbar,L,55KG,SF,2024
28993,Jasmine Rocha,13132,Sophia Cassella,ADCC EC Trials,Pts: 2x0,W,60KG,R1,2021
28997,Jasmine Rocha,13132,Nicole Mathew,ADCC EC Trials,Armlock,W,60KG,4F,2021
30464,Jasmine Rocha,13132,Camila Guerra,ADCC BR2 Trials,RNC,W,60KG,R1,2022
30468,Jasmine Rocha,13132,Shayanne Santos,ADCC BR2 Trials,Inside heel hook,W,60KG,8F,2022
30476,Jasmine Rocha,13132,Franciele Nascimento,ADCC BR2 Trials,Referee Decision,W,60KG,4F,2022
31582,Jasmine Rocha,13132,Jesse Wright,ADCC WC Trials,Muffler,W,60KG,R1,2022
31589,Jasmine Rocha,13132,Nabila Martinez,ADCC WC Trials,Pts: 5x0,W,60KG,R2,2022
31597,Jasmine Rocha,13132,Nikki Sullivan,ADCC WC Trials,Armbar,W,60KG,8F,2022
31601,Jasmine Rocha,13132,Alex EnriquezAlex Enriquez,ADCC WC Trials,Referee Decision,W,60KG,4F,2022
31604,Jasmine Rocha,13132,Amanda BruseAmanda Bruse,ADCC WC Trials,Points,W,60KG,SF,2022
35723,Jasmine Rocha,13132,Janine Mutton,NoGi Pan,Armbar,W,61KG,4F,2022
37031,Jasmine Rocha,13132,Juliana Gassaway,NoGi Worlds,Triangle kimura,W,56KG,4F,2022
37032,Jasmine Rocha,13132,Alex EnriquezAlex Enriquez,NoGi Worlds,Straight ankle lock,W,56KG,SF,2022
37498,Jasmine Rocha,13132,Sheliah LindseySheliah Lindsey,Austin WNGO,"Pts: 0x0, Adv",W,64KG,F,2023
37783,Jasmine Rocha,13132,Rachel Llanas,M. Finishers 12,Triangle,W,ABS,4F,2023
37789,Jasmine Rocha,13132,Lauren Sears,M. Finishers 12,---,D,ABS,SF,2023
37937,Jasmine Rocha,13132,Amanda BruseAmanda Bruse,WNO,Choke,W,57KG,SPF,2023
38707,Jasmine Rocha,13132,Megan Cawley,SG Series,Inside heel hook,W,NA,SPF,2023
39467,Jasmine Rocha,13132,Ana Nascimento,Miami NGO,RNC,W,ABS,F,2023
40215,Jasmine Rocha,13132,Cecilia Hathcock,ADCC Denver,Armbar,W,60KG,SF,2023
40225,Jasmine Rocha,13132,Olivia Jensen,ADCC Denver,Armbar,W,ABS,R1,2023
40227,Jasmine Rocha,13132,Abby Reckmeyer,ADCC Denver,Kneebar,W,ABS,8F,2023
40229,Jasmine Rocha,13132,Kristina Ogden,ADCC Denver,Triangle,W,ABS,4F,2023
40231,Jasmine Rocha,13132,Rose Namajunas,ADCC Denver,Kneebar,W,ABS,SF,2023
40725,Jasmine Rocha,13132,yashira Millaye,Grappling Series,Straight ankle lock,W,NA,SPF,2023
41115,Jasmine Rocha,13132,Laylah Walkins,ADCC Dallas,Armlock,W,60KG,4F,2023
41116,Jasmine Rocha,13132,Dylan Sprague,ADCC Dallas,Armlock,W,60KG,SF,2023
41117,Jasmine Rocha,13132,Kayla Brown,ADCC Dallas,Armbar,W,60KG,F,2023
41127,Jasmine Rocha,13132,M. haymes,ADCC Dallas,RNC,W,ABS,R1,2023
41130,Jasmine Rocha,13132,Maria Pineda,ADCC Dallas,DQ,W,ABS,R2,2023
41132,Jasmine Rocha,13132,Gabi Villafuerte,ADCC Dallas,Katagatame,W,ABS,4F,2023
41134,Jasmine Rocha,13132,Nora Naomi,ADCC Dallas,Referee Decision,W,ABS,SF,2023
41135,Jasmine Rocha,13132,Bridget McEliece,ADCC Dallas,Pts: 3x0,W,ABS,F,2023
43942,Jasmine Rocha,13132,Victoria Martins,ADCC ECTrials,Lateral kneebar,W,55KG,R1,2023
43945,Jasmine Rocha,13132,Jasmine Johnson,ADCC ECTrials,"Pts: 0x0, Pen",W,55KG,R2,2023
43948,Jasmine Rocha,13132,Maggy Meier,ADCC ECTrials,Armbar,W,55KG,4F,2023
43952,Jasmine Rocha,13132,Cindy Ung,ADCC ECTrials,Kimura,W,55KG,SF,2023
44540,Jasmine Rocha,13132,Fallon Johnson,ADCC Florida,Outside heel hook,W,60KG,SF,2023
44542,Jasmine Rocha,13132,L. Watkins,ADCC Florida,Submission,W,60KG,F,2023
44549,Jasmine Rocha,13132,Maddie Haymes,ADCC Florida,RNC,W,ABS,4F,2023
44550,Jasmine Rocha,13132,Fallon Johnson,ADCC Florida,Submission,W,ABS,SF,2023
44551,Jasmine Rocha,13132,H. Martin,ADCC Florida,Referee Decision,W,ABS,F,2023
47855,Jasmine Rocha,13132,Ingrid Assis,ADCC BRA2,Armbar,W,55KG,R2,2024
47858,Jasmine Rocha,13132,Raquel Silva,ADCC BRA2,Armbar,W,55KG,4F,2024
47862,Jasmine Rocha,13132,Laysla Barbosa,ADCC BRA2,Pts: 2x0,W,55KG,3RD,2024
48475,Jasmine Rocha,13132,Marcy Breaux,ADCC WC Trials,Triangle,W,55KG,R1,2024
48482,Jasmine Rocha,13132,Ally Wolski,ADCC WC Trials,Inside heel hook,W,55KG,R2,2024
48487,Jasmine Rocha,13132,Trinity Pun,ADCC WC Trials,Triangle,W,55KG,4F,2024
48489,Jasmine Rocha,13132,Tammi MusumeciTammi Musumeci,ADCC WC Trials,Pts: 2x0,W,55KG,SF,2024
48490,Jasmine Rocha,13132,Alex EnriquezAlex Enriquez,ADCC WC Trials,RNC,W,55KG,F,2024
49687,Jasmine Rocha,13132,Emily FernandezEmily Fernandez,WNO 23,Straight ankle lock,W,57KG,SPF,2024
52553,Jasmine Rocha,13132,Margot CiccarelliMargot Ciccarelli,ADCC,Pts: 3x0,W,55KG,4F,2024
11373,Jason Rau,10759,PJ BarchPJ Barch,Show the Art,Armbar,L,N/A,N/A,2016
11725,Jason Rau,10759,PJ BarchPJ Barch,Sapateiro 10,Inside heel hook,L,72KG,SF,2017
14791,Jason Rau,10759,Dan Martinez,Olympus Inv.,EBI/OT,L,ABS,F,2018
14803,Jason Rau,10759,Marcel GoncalvesMarcel Goncalves,Finishers 5,EBI/OT,L,85KG,SPF,2018
17237,Jason Rau,10759,Renato CanutoRenato Canuto,Kasai Pro 3,Pts: 11x0,L,77KG,RR,2018
17249,Jason Rau,10759,M. Lutes,Kasai Pro 3,Pts: 3x0,L,77KG,3RD,2018
18151,Jason Rau,10759,Jonathan SatavaJonathan Satava,ADCC EC Trials,Pts: 2x0,L,77KG,F,2018
19109,Jason Rau,10759,W. Tackett,ADCC WC Trials,Pts: 4x2,L,77KG,4F,2019
22554,Jason Rau,10759,Kyle BoehmKyle Boehm,BJJ Fanatics,EBI/OT,L,ABS,4F,2019
23802,Jason Rau,10759,Pedro MarinhoPedro Marinho,Jitz King,Pts: 3x0,L,84KG,4F,2020
24116,Jason Rau,10759,William TackettWilliam Tackett,WNO 4,Triangle armlock,L,85KG,SPF,2020
31441,Jason Rau,10759,David GarmoDavid Garmo,ADCC WC Trials,Darce choke,L,88KG,4F,2022
33901,Jason Rau,10759,Devhonte JohnsonDevhonte Johnson,Rise 9,Katagatame,L,ABS,F,2022
43432,Jason Rau,10759,Kaynan DuarteKaynan Duarte,Polaris 25,Katagatame,L,ABS,4F,2023
43891,Jason Rau,10759,William TackettWilliam Tackett,ADCC ECTrials,Pts: 2x0,L,88KG,4F,2023
55717,Jason Rau,10759,Marcos MartinsMarcos Martins,Waco NGO,Arm in RNC,L,85KG,F,2024
9477,Jason Rau,10759,Javier Yamuni,NY Spring NGO,Points,W,85KG,F,2016
11386,Jason Rau,10759,Quentin Rosensweig,Sub Spectrum,Inside heel hook,W,N/A,SPF,2017
11387,Jason Rau,10759,Aaron Harris,Grappling Ind.,Armlock,W,N/A,RR,2017
11388,Jason Rau,10759,Todd Muckenheim,Grappling Ind.,Inside heel hook,W,N/A,RR,2017
11389,Jason Rau,10759,Guybson SaGuybson Sa,843 Invitational,Inside heel hook,W,ABS,SPF,2017
11488,Jason Rau,10759,Werther Mericales,Sapateiro 8,Outside heel hook,W,N/A,N/A,2017
11489,Jason Rau,10759,Chase Hannah,Sapateiro 8,Outside heel hook,W,N/A,N/A,2017
11721,Jason Rau,10759,Bryan Tidwell,Sapateiro 10,Triangle armbar,W,72KG,R1,2017
